id,iso_a2,country,lifespan,quantifier,country_code,country_name,x2020,x2021,x2022,x2023,x2024,x2025,x2026,x2027,x2028,x2029,x2030,x2031,x2032,x2033,x2034,x2035,x2036,x2037,x2038,x2039,x2040,qpct,totalnets
CD between campaigns: 70% target,GA,Gabon,1.5,18,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.18,2300851.6
CD between campaigns: 70% target,GA,Gabon,2,9,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.09,1840580.8
CD between campaigns: 70% target,GA,Gabon,2.5,4,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.04,1584874.8
CD between campaigns: 70% target,GA,Gabon,3,0,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0,1380310
CD between campaigns: 70% target,GA,Gabon,3.5,0,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0,1380310
CD between campaigns: 70% target,GH,Ghana,1,31,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.31,41499027.06555556
CD between campaigns: 70% target,GH,Ghana,1.5,18,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.18,32198499.335555557
CD between campaigns: 70% target,GH,Ghana,2,9,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.09,25759672.445555553
CD between campaigns: 70% target,GH,Ghana,2.5,4,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.04,22182546.395555556
CD between campaigns: 70% target,GH,Ghana,3,0,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0,19320845.555555556
CD between campaigns: 70% target,GH,Ghana,3.5,0,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0,19320845.555555556
CD between campaigns: 70% target,GM,Gambia,1,23,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.23,2934009.92
CD between campaigns: 70% target,GM,Gambia,1.5,11,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.11,2226933.44
CD between campaigns: 70% target,GM,Gambia,2,2,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.02,1696626.0799999998
CD between campaigns: 70% target,GM,Gambia,2.5,0,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0,1578780
CD between campaigns: 70% target,GM,Gambia,3,0,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0,1578780
CD between campaigns: 70% target,GM,Gambia,3.5,0,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0,1578780
CD between campaigns: 70% target,GN,Guinea,1,23,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.23,14993031.00888889
CD between campaigns: 70% target,GN,Guinea,1.5,11,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.11,11381817.728888888
CD between campaigns: 70% target,GN,Guinea,2,2,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.02,8673407.768888889
CD between campaigns: 70% target,GN,Guinea,2.5,0,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0,8071538.888888889
CD between campaigns: 70% target,GN,Guinea,3,0,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0,8071538.888888889
CD between campaigns: 70% target,GN,Guinea,3.5,0,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0,8071538.888888889
CD between campaigns: 70% target,KE,Kenya,1,31,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.31,67116111.03555556
CD between campaigns: 70% target,KE,Kenya,1.5,18,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.18,52064540.99555556
CD between campaigns: 70% target,KE,Kenya,2,9,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.09,41644223.27555555
CD between campaigns: 70% target,KE,Kenya,2.5,4,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.04,35855157.87555555
CD between campaigns: 70% target,KE,Kenya,3,0,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0,31223905.555555556
CD between campaigns: 70% target,KE,Kenya,3.5,0,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0,31223905.555555556
CD between campaigns: 70% target,KM,Comoros,1,29,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.29,998651.1422222222
CD between campaigns: 70% target,KM,Comoros,1.5,16,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.16,767049.9022222222
CD between campaigns: 70% target,KM,Comoros,2,7,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.07,606710.5822222222
CD between campaigns: 70% target,KM,Comoros,2.5,2,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.02,517633.1822222222
CD between campaigns: 70% target,KM,Comoros,3,0,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0,482002.2222222222
CD between campaigns: 70% target,KM,Comoros,3.5,0,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0,482002.2222222222
CD between campaigns: 70% target,LR,Liberia,1,27,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.27,6163946.147777777
CD between campaigns: 70% target,LR,Liberia,1.5,15,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.15,4791562.427777777
CD between campaigns: 70% target,LR,Liberia,2,6,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.06,3762274.637777778
CD between campaigns: 70% target,LR,Liberia,2.5,1,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.01,3190448.087777777
CD between campaigns: 70% target,LR,Liberia,3,0,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0,3076082.7777777775
CD between campaigns: 70% target,LR,Liberia,3.5,0,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0,3076082.7777777775
CD between campaigns: 70% target,MG,Madagascar,1,27,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.27,34626024.10222222
CD between campaigns: 70% target,MG,Madagascar,1.5,15,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.15,26904978.822222218
CD between campaigns: 70% target,MG,Madagascar,2,6,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.06,21114194.86222222
CD between campaigns: 70% target,MG,Madagascar,2.5,1,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.01,17897092.662222218
CD between campaigns: 70% target,MG,Madagascar,3,0,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0,17253672.22222222
CD between campaigns: 70% target,MG,Madagascar,3.5,0,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0,17253672.22222222
CD between campaigns: 70% target,ML,Mali,1,23,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0.23,24905754.97
CD between campaigns: 70% target,ML,Mali,1.5,11,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0.11,18872546.29
CD between campaigns: 70% target,ML,Mali,2,2,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0.02,14347639.78
CD between campaigns: 70% target,ML,Mali,2.5,0,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0,13342105
CD between campaigns: 70% target,ML,Mali,3,0,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0,13342105
CD between campaigns: 70% target,ML,Mali,3.5,0,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0,13342105
CD between campaigns: 70% target,MR,Mauritania,1,23,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0.23,5164714.751111111
CD between campaigns: 70% target,MR,Mauritania,1.5,11,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0.11,3917594.591111111
CD between campaigns: 70% target,MR,Mauritania,2,2,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0.02,2982254.471111111
CD between campaigns: 70% target,MR,Mauritania,2.5,0,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0,2774401.111111111
CD between campaigns: 70% target,MR,Mauritania,3,0,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0,2774401.111111111
CD between campaigns: 70% target,MR,Mauritania,3.5,0,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0,2774401.111111111
CD between campaigns: 70% target,MW,Malawi,1,27,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.27,23982578.61
CD between campaigns: 70% target,MW,Malawi,1.5,15,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.15,18626361.45
CD between campaigns: 70% target,MW,Malawi,2,6,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.06,14609198.58
CD between campaigns: 70% target,MW,Malawi,2.5,1,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.01,12377441.43
CD between campaigns: 70% target,MW,Malawi,3,0,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0,11931090
